Row,Study,Data_Type,City,State,Country,Year,Crop,Elevated_CO2_Target_ppm,Elevated_CO2_Achieved_ppm,Ambient_CO2_ppm,FACE_Ring_Diameter_m,SampleCode,Replicate,Ring,Plot,Temperature_Qualitative,Water_Qualitative,Precipitation_mm,Irrigation_mm,Total_Water_mm,Nitrogen_Application_Qualitative,Nitrogen_Application_Quantitative,Phosphorus_Application_Quantitative,Potassium_Application_Quantitative,Sowing_Timing_Qualitative,Sowing_Timing_Quantitative,Cultivar,CO2_Treatment,N_percent,P_percent,K_percent,Ca_percent,Mg_percent,Zn_ppm,Fe_ppm,S_ppm,B_ppm,Mn_ppm,Cu_ppm,Phy_Ext1_Precip1,Phy_Ext1_Precip2,Phy_Ext1_Avg,Phy_Ext2_Precip1,Phy_Ext2_Precip2,Phy_Ext2_Avg,Phy_Ext3_Precip1,Phy_Ext3_Precip2,Phy_Ext3_Avg,Phy_Grand_Avg
614,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,101,3,25,9,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Spencer,aCO2,6.71,0.488,1.95,0.221,0.216,33.7,78.5,3140,39.6,31.1,11.9,3.19,NA,3.19,3.25,3.63,3.44,NA,NA,NA,3.31
615,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,102,3,28,18,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Spencer,eCO2,6.54,0.647,2.18,0.192,0.218,36.4,71.1,3040,38.8,25.2,13.6,4.38,4.86,4.62,4.92,5.48,5.20,NA,NA,NA,4.91
616,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,103,4,29,10,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Spencer,eCO2,6.44,0.564,2.04,0.218,0.216,30.8,71.4,2960,41.4,32,9.3,3.76,4.07,3.92,4.28,4.88,4.58,NA,NA,NA,4.25
617,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,104,4,32,19,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Spencer,aCO2,6.61,0.597,2.01,0.217,0.212,37.6,73,3130,41.4,26.6,13.2,4.12,4.47,4.29,4.02,4.09,4.06,NA,NA,NA,4.18
618,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,105,1,17,19,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,aCO2,6.76,0.536,1.95,0.233,0.213,34,73.2,3110,43.2,26.7,12.5,3.28,3.71,3.50,3.93,3.85,3.89,NA,NA,NA,3.69
619,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,106,1,20,16,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,eCO2,6.62,0.526,1.9,0.23,0.201,31.8,73.1,2970,41.7,23.4,11.5,3.71,3.66,3.69,3.94,4.17,4.06,NA,NA,NA,3.87
620,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,107,2,21,10,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,eCO2,6.64,0.561,1.99,0.222,0.205,34.8,72.1,3050,43.2,28.9,12.6,4.34,4.61,4.47,4.11,4.21,4.16,NA,NA,NA,4.32
621,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,108,2,24,15,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,aCO2,7,0.594,2,0.211,0.204,35.2,62.9,3240,43.7,25.9,12.5,4.28,4.64,4.46,4.39,4.74,4.57,NA,NA,NA,4.51
622,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,109,3,25,13,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,aCO2,6.74,0.491,1.93,0.23,0.208,34.3,75.7,3200,42.2,28.1,12.4,2.85,3.31,3.08,3.39,3.72,3.55,NA,NA,NA,3.32
623,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,110,3,28,5,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,eCO2,6.71,0.55,1.96,0.202,0.2,33.2,69.9,2900,37.6,23.1,12.8,3.85,4.59,4.22,4.16,4.47,4.32,NA,NA,NA,4.27
624,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,111,4,29,13,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,eCO2,6.43,0.539,1.99,0.227,0.205,30.1,74.1,3060,43.2,29.7,10.2,3.85,NA,3.85,3.43,3.67,3.55,NA,NA,NA,3.70
625,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2002,Soybean,550,551.8,370,20,112,4,32,6,Ambient,NA,363.1,0,363.1,Low,0,0,0,NA,6/1/02,Williams,aCO2,6.59,0.507,1.84,0.262,0.197,34.4,66.8,3070,45.9,24.7,12.2,3.34,3.82,3.58,3.68,3.51,3.60,NA,NA,NA,3.59
626,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,113,1,20,2,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,eCO2,6.48,0.504,1.87,0.256,0.2,40,69.2,2990,41.7,22.8,14.9,3.43,NA,3.43,3.57,3.89,3.73,NA,NA,NA,3.58
627,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,114,2,21,19,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,eCO2,6.54,0.505,1.86,0.26,0.208,36.5,66.3,2910,41.4,24.6,13.1,2.99,2.95,2.97,3.02,3.46,3.24,NA,NA,NA,3.11
628,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,115,2,24,4,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,aCO2,6.13,0.531,1.82,0.289,0.222,35.1,74.4,2850,43.9,24.7,14.3,3.32,3.78,3.55,4.02,4.14,4.08,NA,NA,NA,3.81
629,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,116,3,25,15,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,aCO2,6.53,0.505,1.97,0.268,0.222,38,73.1,3240,43.4,29.9,14.3,2.52,2.51,2.51,2.87,2.98,2.93,NA,NA,NA,2.72
630,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,117,3,28,11,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,eCO2,6.47,0.556,1.95,0.264,0.21,37.7,67,3110,40.2,23.4,14.7,3.73,4.01,3.87,3.65,3.67,3.66,NA,NA,NA,3.77
631,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,118,4,29,9,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Clark,eCO2,6.45,0.592,1.96,0.269,0.214,37.2,70.6,3100,40.6,28.3,12.3,3.85,3.96,3.90,4.39,4.43,4.41,NA,NA,NA,4.16
632,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,119,1,17,5,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,aCO2,5.96,0.535,1.86,0.337,0.235,36.3,78.6,2980,44.7,28.8,14.9,3.46,3.46,3.46,3.50,3.73,3.62,NA,NA,NA,3.54
633,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,120,1,20,18,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,eCO2,6.43,0.547,1.81,0.291,0.215,35.3,69.2,2970,44,27.1,14.2,3.51,3.57,3.54,4.31,4.01,4.16,NA,NA,NA,3.85
634,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,121,2,21,1,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,eCO2,6.22,0.471,1.9,0.266,0.211,33.7,76.4,2870,42,29.2,13.7,3.13,3.06,3.10,2.85,3.28,3.07,NA,NA,NA,3.08
635,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,122,2,24,22,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,aCO2,6,0.587,1.92,0.289,0.227,38.7,72.8,3010,43.7,25.5,15.2,4.22,NA,4.22,4.32,4.29,4.31,NA,NA,NA,4.26
636,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,123,3,25,5,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,aCO2,6.17,0.435,1.88,0.291,0.216,32.5,74.2,2980,39.2,31.7,13.6,2.61,2.69,2.65,2.46,3.05,2.75,NA,NA,NA,2.70
637,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,124,3,28,20,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,eCO2,6.22,0.57,1.82,0.287,0.215,37.8,67.6,2920,42.2,26.9,13.9,3.69,4.29,3.99,4.04,4.30,4.17,NA,NA,NA,4.08
638,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,125,4,29,5,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,eCO2,6.17,0.546,1.9,0.287,0.223,33.5,76.2,2930,43.6,32.7,13.6,3.57,3.55,3.56,3.68,3.71,3.70,NA,NA,NA,3.63
639,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,126,4,32,21,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Dwight,aCO2,5.53,0.625,1.99,0.323,0.236,40.5,73.5,2930,43.8,28.7,15.8,4.38,4.72,4.55,4.68,5.07,4.88,NA,NA,NA,4.71
640,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,127,1,17,10,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,aCO2,6.37,0.527,1.89,0.248,0.207,34.5,74.4,3320,42.2,23.5,12.9,3.47,3.67,3.57,3.60,3.91,3.76,NA,NA,NA,3.66
641,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,128,1,20,8,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,eCO2,6.61,0.549,1.83,0.24,0.194,34.4,69.3,3300,41.6,22.2,13.1,3.50,3.97,3.73,3.88,3.90,3.89,NA,NA,NA,3.81
642,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,129,2,21,14,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,eCO2,6.83,0.497,1.86,0.229,0.201,33.6,75.1,3250,37.9,25.2,12.6,2.67,3.03,2.85,3.27,2.95,3.11,NA,NA,NA,2.98
643,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,130,2,24,7,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,aCO2,6.73,0.554,1.75,0.255,0.199,37.3,70.6,3370,40.6,21.1,14.1,3.38,NA,3.38,3.86,3.84,3.85,NA,NA,NA,3.62
644,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,131,3,25,10,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,aCO2,6.68,0.46,1.77,0.246,0.191,34.4,72.2,3310,40.3,25.3,11.8,2.77,2.77,2.77,2.95,3.12,3.03,NA,NA,NA,2.90
645,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,132,3,28,4,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,eCO2,6.5,0.583,1.84,0.234,0.203,34.6,71.6,3240,39.2,21.5,12.6,3.79,3.95,3.87,4.28,4.67,4.47,NA,NA,NA,4.17
646,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,133,4,29,11,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Flyer,eCO2,6.66,0.571,1.85,0.242,0.195,32.6,67.2,3110,35.5,26.4,10.5,3.76,4.02,3.89,4.05,3.88,3.96,NA,NA,NA,3.93
647,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,134,1,17,6,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,aCO2,6.2,0.565,1.9,0.261,0.24,39.7,83.7,3170,39.5,27.3,15.6,3.36,3.82,3.59,3.77,3.82,3.80,NA,NA,NA,3.70
648,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,135,1,20,22,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,eCO2,6.4,0.573,1.74,0.222,0.217,36.5,77.4,3040,35.1,23.8,14.1,3.82,3.49,3.66,3.66,3.96,3.81,NA,NA,NA,3.73
649,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,136,2,21,6,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,eCO2,6.5,0.534,1.81,0.205,0.215,33.9,75,3110,34.3,25.9,13.3,3.07,3.70,3.39,3.80,3.71,3.75,NA,NA,NA,3.57
650,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,137,2,24,17,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,aCO2,6.22,0.627,1.87,0.231,0.228,38.4,80.6,3070,37.9,22.3,14.8,4.30,4.13,4.22,4.57,4.86,4.72,NA,NA,NA,4.47
651,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,138,3,25,6,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,aCO2,6.31,0.486,1.85,0.222,0.232,36.1,83.7,3180,35.7,28.5,13.8,3.07,3.45,3.26,2.97,3.51,3.24,NA,NA,NA,3.25
652,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,139,3,28,17,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,eCO2,6.21,0.604,1.85,0.223,0.226,35.7,78.3,3080,34.2,22.5,13.8,3.90,4.14,4.02,4.25,4.73,4.49,NA,NA,NA,4.25
653,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,140,4,29,2,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,eCO2,6.16,0.635,1.91,0.228,0.236,36.7,89.5,3080,37.4,28.5,14.2,4.19,4.31,4.25,4.09,4.46,4.28,NA,NA,NA,4.27
654,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,141,4,32,19,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Loda,aCO2,5.87,0.654,1.91,0.262,0.239,41.9,83.9,3130,37.2,25.6,16.7,4.26,4.39,4.33,4.45,4.59,4.52,NA,NA,NA,4.42
655,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,142,1,17,16,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,aCO2,6.02,0.526,1.79,0.326,0.235,40,82.7,3050,45.5,26.2,15.6,2.99,NA,2.99,2.95,3.17,3.06,NA,NA,NA,3.03
656,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,143,1,20,7,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,eCO2,6.29,0.581,1.74,0.351,0.233,40.8,78.5,3130,43.7,24.4,17.1,3.61,3.81,3.71,4.04,4.10,4.07,NA,NA,NA,3.89
657,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,144,2,21,17,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,eCO2,6.37,0.46,1.69,0.328,0.219,36.7,80.1,3020,41.4,28,13.9,3.00,3.22,3.11,2.54,3.17,2.85,NA,NA,NA,2.98
658,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,145,2,24,5,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,aCO2,6.06,0.641,1.8,0.359,0.236,43.5,80.4,3170,45.2,24.4,17.3,4.17,4.72,4.44,4.40,4.20,4.30,NA,NA,NA,4.37
659,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,146,3,25,12,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,aCO2,6.4,0.488,1.72,0.337,0.235,40.2,81.9,3110,43.4,31.5,14.8,3.53,3.07,3.30,3.26,3.23,3.25,NA,NA,NA,3.27
660,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,147,3,28,12,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,eCO2,6.07,0.609,1.84,0.339,0.238,41.4,81.5,3040,41.7,24.4,16.4,3.49,3.96,3.73,4.18,3.57,3.87,NA,NA,NA,3.80
661,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,148,4,29,7,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,eCO2,6.18,0.53,1.74,0.326,0.229,36.6,79.4,2900,41.3,29.4,13.3,3.30,NA,3.30,3.50,3.69,3.59,NA,NA,NA,3.44
662,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,149,4,32,7,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Pana,aCO2,5.8,0.661,1.83,0.371,0.246,46.6,83.8,3020,47.8,25.1,18.3,4.61,5.05,4.83,4.44,4.59,4.52,NA,NA,NA,4.67
663,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,150,1,17,11,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,aCO2,6.53,0.549,1.97,0.195,0.219,36.4,73.8,3260,47.7,24,13.5,3.85,3.99,3.92,3.89,4.27,4.08,NA,NA,NA,4.00
664,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,151,1,20,4,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,eCO2,6.76,0.607,1.99,0.178,0.197,41.6,69.1,3000,44,23.6,13.1,3.52,3.71,3.62,3.68,4.03,3.86,NA,NA,NA,3.74
665,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,152,2,21,12,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,eCO2,6.78,0.528,1.87,0.186,0.207,37.2,69.8,3070,41.5,26.4,12.1,2.89,NA,2.89,3.42,3.09,3.26,NA,NA,NA,3.07
666,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,153,2,24,9,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,aCO2,6.74,0.59,1.83,0.22,0.214,40,71.3,3210,45.4,22.9,14,3.68,4.12,3.90,4.01,4.37,4.19,NA,NA,NA,4.05
667,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,154,3,25,13,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,aCO2,6.7,0.487,1.91,0.183,0.211,38.4,77.2,3210,43.7,26.8,12.9,3.27,3.05,3.16,3.04,2.84,2.94,NA,NA,NA,3.05
668,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,155,3,28,10,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,eCO2,6.23,0.614,1.94,0.193,0.206,38.1,70.7,3090,41.2,22.6,13.6,3.90,NA,3.90,4.20,4.55,4.37,NA,NA,NA,4.13
669,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,156,4,29,14,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,eCO2,6.57,0.64,1.99,0.202,0.219,37.1,73,3100,41.8,28.8,12.5,3.66,4.21,3.93,3.89,4.37,4.13,NA,NA,NA,4.03
670,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,157,4,32,3,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Spencer,aCO2,5.93,0.643,2.05,0.255,0.205,42.5,68.6,3090,43.2,24.9,15.6,4.11,4.09,4.10,4.53,4.53,4.53,NA,NA,NA,4.32
671,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,158,1,17,22,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,aCO2,6.03,0.567,1.94,0.266,0.21,37.8,79.7,3140,47.6,26,13.8,3.70,3.91,3.81,4.17,4.29,4.23,NA,NA,NA,4.02
672,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,159,1,20,16,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,eCO2,6.45,0.574,1.8,0.239,0.198,37.5,67.7,3060,40.8,22,13.4,4.14,4.22,4.18,3.97,4.00,3.99,NA,NA,NA,4.08
673,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,160,2,21,22,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,eCO2,6.35,0.454,1.83,0.235,0.186,34,65.5,2980,39.9,24,12.7,3.11,3.37,3.24,3.20,3.12,3.16,NA,NA,NA,3.20
674,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,161,2,24,15,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,aCO2,6.52,0.573,1.84,0.24,0.201,38.7,75.1,3180,44.4,22,14.6,3.70,NA,3.70,3.75,3.98,3.87,NA,NA,NA,3.78
675,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,162,3,25,22,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,aCO2,6.44,0.457,1.89,0.237,0.198,34.7,71.9,3130,42.3,28,13.6,2.30,2.50,2.40,2.36,2.48,2.42,NA,NA,NA,2.41
676,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,163,3,28,15,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,eCO2,6.14,0.61,1.92,0.214,0.194,37.7,69.9,3030,43.8,21.3,14.2,3.79,4.18,3.99,4.28,4.93,4.61,NA,NA,NA,4.30
677,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2004,Soybean,550,550,375,20,164,4,29,20,Ambient,NA,431.4,0,431.4,Low,0,0,0,NA,5/28/04,Williams,eCO2,6.71,0.59,1.87,0.214,0.194,33.3,69.6,3010,39.5,26.4,12,3.02,4.07,3.55,3.88,4.13,4.00,NA,NA,NA,3.78
678,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,165,1,17,9,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,aCO2,6.13,0.645,1.85,0.289,0.24,38.8,74.5,3030,43.4,27.1,14.9,4.61,4.27,4.44,4.53,5.05,4.79,NA,NA,NA,4.62
679,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,166,1,20,4,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,eCO2,6.07,0.612,1.87,0.279,0.225,38.7,69.9,2750,43.1,21.8,14,3.93,4.32,4.13,4.53,4.60,4.56,NA,NA,NA,4.34
680,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,167,2,21,4,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,eCO2,6.17,0.614,1.94,0.28,0.236,39.2,72.8,2930,42.2,25.5,15,3.27,4.12,3.70,3.73,4.36,4.05,NA,NA,NA,3.87
681,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,168,2,24,5,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,aCO2,6.44,0.644,1.84,0.343,0.244,42,71.4,2940,45.6,23.5,15.6,4.29,4.26,4.28,4.39,4.79,4.59,NA,NA,NA,4.43
682,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,169,3,25,10,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,aCO2,6.39,0.529,1.8,0.316,0.233,39.8,72.1,2910,41.4,27.7,15,3.58,3.52,3.55,4.02,4.37,4.19,NA,NA,NA,3.87
683,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,170,3,28,10,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,eCO2,6.17,0.657,2.01,0.286,0.24,41.4,72.3,2950,42.5,23.6,15,4.62,4.93,4.78,4.54,4.87,4.71,NA,NA,NA,4.74
684,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,171,4,29,11,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,eCO2,6.06,0.633,1.92,0.262,0.237,37.2,84.9,2860,41,26.4,13.9,4.03,4.49,4.26,4.58,4.62,4.60,NA,NA,NA,4.43
685,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2006,Soybean,550,NA,375,20,172,4,32,10,Ambient,NA,511.9,0,511.9,Low,0,0,0,NA,5/25/06,Pana,aCO2,6.12,0.621,1.81,0.309,0.246,40.9,73.2,2890,43.8,22.7,15.6,4.39,NA,4.39,4.64,4.16,4.40,NA,NA,NA,4.39
686,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2007,Soybean,550,NA,375,20,173,1,1,11,Ambient,NA,233,0,233,Low,0,0,0,NA,5/22/07,Pana,aCO2,5.87,0.579,1.93,0.356,0.25,37.7,80.7,2970,39.4,27.6,13.6,4.14,NA,4.14,4.01,4.20,4.11,NA,NA,NA,4.12
687,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2007,Soybean,550,NA,375,20,174,1,3,5,Ambient,NA,233,0,233,Low,0,0,0,NA,5/22/07,Pana,eCO2,6.12,0.561,1.82,0.352,0.242,41.1,73.3,2910,42.5,25.4,13.8,3.85,3.77,3.81,3.71,3.79,3.75,NA,NA,NA,3.78
688,SoyFACE_Soy,RawData,Champaign,Illinois,USA,2007,Soybean,550,NA,375,20,175,2,4,4,Ambient,NA,233,0,233,Low,0,0,0,NA,5/22/07,Pana,aCO2,5.78,0.627,2.07,0.377,0.259,50.4,79.3,3070,41.6,33.5,17.7,3.81,4.30,4.06,4.56,4.46,4.51,NA,NA,NA,4.28
